1999-01-14,1312.7306
1999-01-15,1346.3958
1999-01-19,1355.8715
1999-01-20,1360.952
1999-01-21,1337.7169
1999-01-22,1326.9298
1999-01-25,1336.4547
1999-01-26,1356.3125
1999-01-27,1346.6005
1999-01-28,1370.7919
1999-01-29,1386.2508
1999-02-01,1379.0576
1999-02-02,1367.187
1999-02-03,1378.2847
1999-02-04,1352.8415
1999-02-05,1343.021
1999-02-08,1347.9719
1999-02-09,1318.046
1999-02-10,1326.3234
1999-02-11,1359.48
1999-02-12,1333.5998
1999-02-16,1346.3338
1999-02-17,1327.1508
1999-02-18,1341.6199
1999-02-19,1343.7279
1999-02-22,1379.4551
1999-02-23,1378.4364
1999-02-24,1359.3007
1999-02-25,1350.3799
1999-02-26,1343.1573
1999-03-01,1340.8418
1999-03-02,1329.299
1999-03-03,1331.9831
1999-03-04,1352.7129
1999-03-05,1384.0196
1999-03-08,1391.9786
1999-03-09,1388.846
1999-03-10,1396.528
1999-03-11,1408.6221
1999-03-12,1405.2816
1999-03-15,1419.0544
1999-03-16,1418.1065
1999-03-17,1408.8932
1999-03-18,1429.2725
1999-03-19,1410.5384
1999-03-22,1408.0848
1999-03-23,1370.2371
1999-03-24,1377.26
1999-03-25,1400.509
1999-03-26,1392.703
1999-03-29,1422.6175
1999-03-30,1412.4925
1999-03-31,1396.894
1999-04-01,1404.9414
1999-04-05,1434.7042
1999-04-06,1431.2527
1999-04-07,1441.3177
1999-04-08,1459.9415
1999-04-09,1464.6885
1999-04-12,1475.8843
1999-04-13,1466.3622
1999-04-14,1443.1651
1999-04-15,1437.1072
1999-04-16,1432.9154
1999-04-19,1400.8566
1999-04-20,1418.9882
1999-04-21,1451.602
1999-04-22,1476.2917
1999-04-23,1474.1514
1999-04-26,1477.6172
1999-04-27,1480.6158
1999-04-28,1467.81
1999-04-29,1459.2793
1999-04-30,1450.9778
1999-05-03,1472.1147
1999-05-04,1447.5352
1999-05-05,1464.4993
1999-05-06,1448.0161
1999-05-07,1462.0952
1999-05-10,1457.3894
1999-05-11,1474.1254
1999-05-12,1483.535
1999-05-13,1487.4387
1999-05-14,1455.1204
1999-05-17,1456.9989
1999-05-18,1450.3831
1999-05-19,1462.3083
1999-05-20,1456.5088
1999-05-21,1447.2301
1999-05-24,1421.5223
1999-05-25,1397.3432
1999-05-26,1419.6911
1999-05-27,1394.4725
1999-05-28,1416.7105
1999-06-01,1408.5036
1999-06-02,1409.3916
1999-06-03,1414.5581
1999-06-04,1445.2885
1999-06-07,1452.7158
1999-06-08,1434.0517
1999-06-09,1435.5845
1999-06-10,1418.3751
1999-06-11,1408.6935
1999-06-14,1409.1115
1999-06-15,1416.9157
1999-06-16,1448.8169
1999-06-17,1459.2185
1999-06-18,1462.4247
1999-06-21,1469.159
1999-06-22,1454.8736
1999-06-23,1451.8199
1999-06-24,1433.0036
1999-06-25,1432.4946
1999-06-28,1450.1628
1999-06-29,1472.0708
1999-06-30,1495.3343
1999-07-01,1504.3897
1999-07-02,1515.5668
1999-07-06,1512.357
1999-07-07,1521.1193
